algorithm,num_queries,num_plans_per_query,num_communities,equal_sizes,density_in_min,density_in_max,density_out,cost_domain_bound,savings_domain_bound,problem_index,opt_time,costs,normalised_costs
genetic_200,750,30,4,false,0.05,1,0.05,20,10,0,300000,70309.0,18.224209434940384
genetic_50,750,30,4,false,0.05,1,0.05,20,10,0,300000,64338.0,16.67651632970451
hill_climbing,750,30,4,false,0.05,1,0.05,20,10,0,300000,76149.0,19.737947122861588
DA_tl_20_npart_0,750,30,4,false,0.05,1,0.05,20,10,1,115638.4174041748,8075,2.2778561354019744
DA_incremental,750,30,4,false,0.05,1,0.05,20,10,1,158521.3687877655,3545,1.0
DA_parallel,750,30,4,false,0.05,1,0.05,20,10,1,119149.9562702179,7049,1.9884344146685473
SA_it_1000_npart_0,750,30,4,false,0.05,1,0.05,20,10,1,885493.4320449829,71945,20
SA_incremental,750,30,4,false,0.05,1,0.05,20,10,1,146327.46267318726,70476,19.880394922425953
genetic_200,750,30,4,false,0.05,1,0.05,20,10,1,300000,74402.0,20
genetic_50,750,30,4,false,0.05,1,0.05,20,10,1,300000,68187.0,19.23469675599436
hill_climbing,750,30,4,false,0.05,1,0.05,20,10,1,300000,79152.0,20
DA_tl_20_npart_0,750,30,4,false,0.05,1,0.05,20,10,2,81572.10047721863,11463,3.4715324046032707
DA_incremental,750,30,4,false,0.05,1,0.05,20,10,2,112832.6635723114,3302,1.0
DA_parallel,750,30,4,false,0.05,1,0.05,20,10,2,66651.62316894533,15790,4.7819503331314355
SA_it_1000_npart_0,750,30,4,false,0.05,1,0.05,20,10,2,407964.1258716583,63833,19.33161720169594
SA_incremental,750,30,4,false,0.05,1,0.05,20,10,2,90188.77387046814,59519,18.025136281041792
genetic_200,750,30,4,false,0.05,1,0.05,20,10,2,300000,65768.0,19.91762568140521
genetic_50,750,30,4,false,0.05,1,0.05,20,10,2,300000,61800.0,18.715929739551786
hill_climbing,750,30,4,false,0.05,1,0.05,20,10,2,300000,71500.0,20
DA_tl_20_npart_0,750,30,6,true,0.05,1,0.05,20,10,0,67374.13588142395,8484,2.156035578144854
DA_incremental,750,30,6,true,0.05,1,0.05,20,10,0,101918.34616470338,3935,1.0
DA_parallel,750,30,6,true,0.05,1,0.05,20,10,0,59702.27763366699,12844,3.264040660736976
SA_it_1000_npart_0,750,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,750,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,750,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,750,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,750,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,750,30,6,true,0.05,1,0.05,20,10,1,61782.59896850586,7454,1.8904387522191224
DA_incremental,750,30,6,true,0.05,1,0.05,20,10,1,92059.8003063202,3943,1.0
DA_parallel,750,30,6,true,0.05,1,0.05,20,10,1,56337.42383766174,13734,3.483134669033731
SA_it_1000_npart_0,750,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,750,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,750,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,750,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,750,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,750,30,6,true,0.05,1,0.05,20,10,2,61955.415367126465,4419,1.1613666228646518
DA_incremental,750,30,6,true,0.05,1,0.05,20,10,2,94111.72640991211,3805,1.0
DA_parallel,750,30,6,true,0.05,1,0.05,20,10,2,57247.971576690674,14640,3.847568988173456
SA_it_1000_npart_0,750,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,750,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,750,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,750,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,750,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,750,30,6,false,0.05,1,0.05,20,10,0,88330.20916366577,8107,2.143574828133263
DA_incremental,750,30,6,false,0.05,1,0.05,20,10,0,118279.97105789186,3782,1.0
DA_parallel,750,30,6,false,0.05,1,0.05,20,10,0,79210.82858657837,9413,2.488894764674775
SA_it_1000_npart_0,750,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,750,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,750,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,750,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,750,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,750,30,6,false,0.05,1,0.05,20,10,1,66702.95233917235,8568,2.230088495575221
DA_incremental,750,30,6,false,0.05,1,0.05,20,10,1,103567.88925361635,3842,1.0
DA_parallel,750,30,6,false,0.05,1,0.05,20,10,1,65310.32602119447,13185,3.4318063508589276
SA_it_1000_npart_0,750,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,750,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,750,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,750,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,750,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,750,30,6,false,0.05,1,0.05,20,10,2,73944.34942245483,6946,1.9948305571510625
DA_incremental,750,30,6,false,0.05,1,0.05,20,10,2,106068.05494880676,3482,1.0
DA_parallel,750,30,6,false,0.05,1,0.05,20,10,2,70389.5123538971,11364,3.263641585295807
SA_it_1000_npart_0,750,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,750,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,750,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,750,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,750,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,750,30,10,true,0.05,1,0.05,20,10,0,59742.26792526245,4343,1.2739806394837196
DA_incremental,750,30,10,true,0.05,1,0.05,20,10,0,92479.50681495667,3409,1.0
DA_parallel,750,30,10,true,0.05,1,0.05,20,10,0,55552.43054008484,12414,3.641537107656204
SA_it_1000_npart_0,750,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,750,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,750,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,750,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,750,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,750,30,10,true,0.05,1,0.05,20,10,1,53793.7097492218,5180,1.3385012919896642
DA_incremental,750,30,10,true,0.05,1,0.05,20,10,1,89658.45972442627,3870,1.0
DA_parallel,750,30,10,true,0.05,1,0.05,20,10,1,55380.49587059021,12511,3.2328165374677003
SA_it_1000_npart_0,750,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,750,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,750,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,750,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,750,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,750,30,10,true,0.05,1,0.05,20,10,2,55822.102993011475,5395,1.360655737704918
DA_incremental,750,30,10,true,0.05,1,0.05,20,10,2,91458.48294067383,3965,1.0
DA_parallel,750,30,10,true,0.05,1,0.05,20,10,2,57885.55156898498,13180,3.3240857503152585
SA_it_1000_npart_0,750,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,750,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,750,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,750,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,750,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,750,30,10,false,0.05,1,0.05,20,10,0,82427.67717552185,10479,2.9328295549958017
DA_incremental,750,30,10,false,0.05,1,0.05,20,10,0,117088.76406860353,3573,1.0
DA_parallel,750,30,10,false,0.05,1,0.05,20,10,0,75067.86344146729,16094,4.5043380912398545
SA_it_1000_npart_0,750,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,750,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,750,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,750,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,750,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,750,30,10,false,0.05,1,0.05,20,10,1,51386.75997161865,4673,1.2677699403147042
DA_incremental,750,30,10,false,0.05,1,0.05,20,10,1,87958.52909469604,3686,1.0
DA_parallel,750,30,10,false,0.05,1,0.05,20,10,1,51784.69664764405,12849,3.4858925664677156
SA_it_1000_npart_0,750,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,750,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,750,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,750,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,750,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,750,30,10,false,0.05,1,0.05,20,10,2,54260.41430091858,4216,1.1397675047310083
DA_incremental,750,30,10,false,0.05,1,0.05,20,10,2,90880.5669555664,3699,1.0
DA_parallel,750,30,10,false,0.05,1,0.05,20,10,2,57638.966861724846,13364,3.61286834279535
SA_it_1000_npart_0,750,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,750,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,750,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,750,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,750,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,1,true,0.05,1,0.05,20,10,0,223256.81039237976,3292,1.0
DA_incremental,1000,30,1,true,0.05,1,0.05,20,10,0,202558.23772621155,6713,2.0391859052247874
DA_parallel,1000,30,1,true,0.05,1,0.05,20,10,0,114857.80954360962,42226,12.826852976913731
SA_it_1000_npart_0,1000,30,1,true,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,1,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,1,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,1,true,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,1,true,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,1,true,0.05,1,0.05,20,10,1,172696.2626399994,3765,1.0
DA_incremental,1000,30,1,true,0.05,1,0.05,20,10,1,184908.11512374875,8818,2.342098273572377
DA_parallel,1000,30,1,true,0.05,1,0.05,20,10,1,111116.70380973816,43596,11.579282868525896
SA_it_1000_npart_0,1000,30,1,true,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,1,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,1,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,1,true,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,1,true,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,1,true,0.05,1,0.05,20,10,2,180224.6449584961,3614,1.0
DA_incremental,1000,30,1,true,0.05,1,0.05,20,10,2,175204.39550590515,6911,1.9122855561704482
DA_parallel,1000,30,1,true,0.05,1,0.05,20,10,2,101562.97476387024,44881,12.418649695628114
SA_it_1000_npart_0,1000,30,1,true,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,1,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,1,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,1,true,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,1,true,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,1,false,0.05,1,0.05,20,10,0,223256.81039237976,3292,1.0
DA_incremental,1000,30,1,false,0.05,1,0.05,20,10,0,202558.23772621155,6713,2.0391859052247874
DA_parallel,1000,30,1,false,0.05,1,0.05,20,10,0,114857.80954360962,42226,12.826852976913731
SA_it_1000_npart_0,1000,30,1,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,1,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,1,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,1,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,1,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,1,false,0.05,1,0.05,20,10,1,172696.2626399994,3765,1.0
DA_incremental,1000,30,1,false,0.05,1,0.05,20,10,1,184908.11512374875,8818,2.342098273572377
DA_parallel,1000,30,1,false,0.05,1,0.05,20,10,1,111116.70380973816,43596,11.579282868525896
SA_it_1000_npart_0,1000,30,1,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,1,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,1,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,1,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,1,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,1,false,0.05,1,0.05,20,10,2,180224.6449584961,3614,1.0
DA_incremental,1000,30,1,false,0.05,1,0.05,20,10,2,175204.39550590515,6911,1.9122855561704482
DA_parallel,1000,30,1,false,0.05,1,0.05,20,10,2,101562.97476387024,44881,12.418649695628114
SA_it_1000_npart_0,1000,30,1,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,1,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,1,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,1,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,1,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,2,true,0.05,1,0.05,20,10,0,167398.4760055542,14080,3.6438923395445135
DA_incremental,1000,30,2,true,0.05,1,0.05,20,10,0,207405.04356956485,3864,1.0
DA_parallel,1000,30,2,true,0.05,1,0.05,20,10,0,119770.2414112091,10343,2.67675983436853
SA_it_1000_npart_0,1000,30,2,true,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,2,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,2,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,2,true,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,2,true,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,2,true,0.05,1,0.05,20,10,1,136736.92734146118,9322,2.5553728070175437
DA_incremental,1000,30,2,true,0.05,1,0.05,20,10,1,181053.95480918884,3648,1.0
DA_parallel,1000,30,2,true,0.05,1,0.05,20,10,1,103169.5985546112,11220,3.075657894736842
SA_it_1000_npart_0,1000,30,2,true,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,2,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,2,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,2,true,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,2,true,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,2,true,0.05,1,0.05,20,10,2,161597.5499572754,9910,3.0833851897946483
DA_incremental,1000,30,2,true,0.05,1,0.05,20,10,2,197241.21389961243,3214,1.0
DA_parallel,1000,30,2,true,0.05,1,0.05,20,10,2,124141.8657684326,11186,3.4803982576229
SA_it_1000_npart_0,1000,30,2,true,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,2,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,2,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,2,true,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,2,true,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,2,false,0.05,1,0.05,20,10,0,110623.01669311523,7455,2.4709976798143853
DA_incremental,1000,30,2,false,0.05,1,0.05,20,10,0,163136.73415565488,3017,1.0
DA_parallel,1000,30,2,false,0.05,1,0.05,20,10,0,82637.15079498291,26131,8.661252900232018
SA_it_1000_npart_0,1000,30,2,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,2,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,2,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,2,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,2,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,2,false,0.05,1,0.05,20,10,1,165512.53594779968,15894,4.440905280804694
DA_incremental,1000,30,2,false,0.05,1,0.05,20,10,1,194893.99142074585,3579,1.0
DA_parallel,1000,30,2,false,0.05,1,0.05,20,10,1,120469.25118637085,13141,3.6716960044705225
SA_it_1000_npart_0,1000,30,2,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,2,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,2,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,2,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,2,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,2,false,0.05,1,0.05,20,10,2,296824.46580314636,23287,7.3646426312460465
DA_incremental,1000,30,2,false,0.05,1,0.05,20,10,2,262510.9738368988,3162,1.0
DA_parallel,1000,30,2,false,0.05,1,0.05,20,10,2,321354.57045745844,6243,1.9743833017077799
SA_it_1000_npart_0,1000,30,2,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,2,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,2,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,2,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,2,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,4,true,0.05,1,0.05,20,10,0,84080.34743118286,9209,2.3337557019766852
DA_incremental,1000,30,4,true,0.05,1,0.05,20,10,0,133105.3764476776,3946,1.0
DA_parallel,1000,30,4,true,0.05,1,0.05,20,10,0,82515.69118881226,15649,3.965788139888495
SA_it_1000_npart_0,1000,30,4,true,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,4,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,4,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,4,true,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,4,true,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,4,true,0.05,1,0.05,20,10,1,110249.6075706482,14701,3.9444593506841965
DA_incremental,1000,30,4,true,0.05,1,0.05,20,10,1,155548.67519187927,3727,1.0
DA_parallel,1000,30,4,true,0.05,1,0.05,20,10,1,96584.646566391,15665,4.203112422860209
SA_it_1000_npart_0,1000,30,4,true,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,4,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,4,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,4,true,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,4,true,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,4,true,0.05,1,0.05,20,10,2,121514.83056259155,9849,2.577597487568699
DA_incremental,1000,30,4,true,0.05,1,0.05,20,10,2,168496.1392173767,3821,1.0
DA_parallel,1000,30,4,true,0.05,1,0.05,20,10,2,97340.19849014282,16965,4.439937189217482
SA_it_1000_npart_0,1000,30,4,true,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,4,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,4,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,4,true,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,4,true,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,1,0.05,20,10,0,176365.57327079773,11920,3.733166301284059
DA_incremental,1000,30,4,false,0.05,1,0.05,20,10,0,210647.5964603424,3193,1.0
DA_parallel,1000,30,4,false,0.05,1,0.05,20,10,0,129171.02313232422,11894,3.7250234888819294
SA_it_1000_npart_0,1000,30,4,false,0.05,1,0.05,20,10,0,1186469.2630767822,98259,20
SA_incremental,1000,30,4,false,0.05,1,0.05,20,10,0,214444.20075416565,96112,20
genetic_200,1000,30,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,4,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,1,0.05,20,10,1,154451.30625343323,16011,5.30868700265252
DA_incremental,1000,30,4,false,0.05,1,0.05,20,10,1,194298.67373657227,3016,1.0
DA_parallel,1000,30,4,false,0.05,1,0.05,20,10,1,114432.54429244995,24430,8.100132625994695
SA_it_1000_npart_0,1000,30,4,false,0.05,1,0.05,20,10,1,979796.7221736908,98563,20
SA_incremental,1000,30,4,false,0.05,1,0.05,20,10,1,193048.9146709442,96393,20
genetic_200,1000,30,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,4,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,1,0.05,20,10,2,135472.97031211856,10867,3.136219336219336
DA_incremental,1000,30,4,false,0.05,1,0.05,20,10,2,183445.17793273923,3465,1.0
DA_parallel,1000,30,4,false,0.05,1,0.05,20,10,2,119255.68791389467,21365,6.165945165945166
SA_it_1000_npart_0,1000,30,4,false,0.05,1,0.05,20,10,2,915931.4367771149,94405,20
SA_incremental,1000,30,4,false,0.05,1,0.05,20,10,2,182007.47227668762,92073,20
genetic_200,1000,30,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,4,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,6,true,0.05,1,0.05,20,10,0,97099.41215705872,4240,1.0642570281124497
DA_incremental,1000,30,6,true,0.05,1,0.05,20,10,0,142652.861120224,3984,1.0
DA_parallel,1000,30,6,true,0.05,1,0.05,20,10,0,85159.94234466553,17422,4.372991967871486
SA_it_1000_npart_0,1000,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,6,true,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,6,true,0.05,1,0.05,20,10,1,83040.64818572998,12735,3.748896084780689
DA_incremental,1000,30,6,true,0.05,1,0.05,20,10,1,132557.96969413757,3397,1.0
DA_parallel,1000,30,6,true,0.05,1,0.05,20,10,1,82573.0078086853,17336,5.103326464527524
SA_it_1000_npart_0,1000,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,6,true,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,6,true,0.05,1,0.05,20,10,2,100357.60901641846,3905,1.194554909758336
DA_incremental,1000,30,6,true,0.05,1,0.05,20,10,2,149248.42201423648,3269,1.0
DA_parallel,1000,30,6,true,0.05,1,0.05,20,10,2,88228.60548973083,16118,4.930559804221475
SA_it_1000_npart_0,1000,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,6,true,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,6,false,0.05,1,0.05,20,10,0,128914.05277633668,16183,4.1590850681058855
DA_incremental,1000,30,6,false,0.05,1,0.05,20,10,0,178737.85442543027,3891,1.0
DA_parallel,1000,30,6,false,0.05,1,0.05,20,10,0,107525.08757209778,23577,6.059367771781033
SA_it_1000_npart_0,1000,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,6,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,6,false,0.05,1,0.05,20,10,1,102470.28401947021,10652,3.326670830730793
DA_incremental,1000,30,6,false,0.05,1,0.05,20,10,1,155569.53357696533,3202,1.0
DA_parallel,1000,30,6,false,0.05,1,0.05,20,10,1,92054.92816734314,17707,5.529981261711431
SA_it_1000_npart_0,1000,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,6,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,6,false,0.05,1,0.05,20,10,2,119767.40769577026,8987,2.7491587641480577
DA_incremental,1000,30,6,false,0.05,1,0.05,20,10,2,185318.82323646545,3269,1.0
DA_parallel,1000,30,6,false,0.05,1,0.05,20,10,2,122766.25090026854,13469,4.1202202508412356
SA_it_1000_npart_0,1000,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,6,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,10,true,0.05,1,0.05,20,10,0,85348.0076122284,8166,2.580094786729858
DA_incremental,1000,30,10,true,0.05,1,0.05,20,10,0,140068.57238006592,3165,1.0
